lat,long,id_garagem,nome_empresa,tipo,ativa
-23.0131936255887,-43.5409925320535,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.0136256022588,-43.540200574825,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.0137327591467,-43.5400085854008,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.0139470732691,-43.5396246059315,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.0134079395955,-43.5394471271446,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.0134079395955,-43.5394471271446,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.0133242231866,-43.5397518548731,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.0131768823069,-43.540106812447,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.0127449056368,-43.5407631490931,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.0125607295371,-43.5409556968336,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.012376553437502,-43.5411482445742,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.0123363695612,-43.5413659072374,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.0123603856982,-43.5414421937905,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.0123932967192,-43.5415467346807,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.0123932967192,-43.5415467346807,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.0127616489186,-43.5417844892821,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.0127616489186,-43.5417844892821,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-23.0131936255887,-43.5409925320535,1,EXPRESSO RECREIO TRANSPORTE DE PASSAGEIROS LTDA,G1,1
-22.9611900161491,-43.3951830902896,2,Auto Viação Tijuca,NA,1
-22.9607570300504,-43.3952486079229,2,Auto Viação Tijuca,NA,1
-22.960366772843,-43.3952030304389,2,Auto Viação Tijuca,NA,1
-22.9600448818617,-43.3950577522084,2,Auto Viação Tijuca,NA,1
-22.9591903040353,-43.394237357495,2,Auto Viação Tijuca,NA,1
-22.9586647386721,-43.3951446342874,2,Auto Viação Tijuca,NA,1
-22.9588698373504,-43.3955676503115,2,Auto Viação Tijuca,NA,1
-22.9590877546962,-43.395909481442,2,Auto Viação Tijuca,NA,1
-22.9592802582337,-43.3963992248668,2,Auto Viação Tijuca,NA,1
-22.9596285184949,-43.3965465657466,2,Auto Viação Tijuca,NA,1
-22.9602982497663,-43.3968211555679,2,Auto Viação Tijuca,NA,1
-22.9609144025361,-43.3970488642002,2,Auto Viação Tijuca,NA,1
-22.9609144025361,-43.3970488642002,2,Auto Viação Tijuca,NA,1
-22.9615238579932,-43.3970488642002,2,Auto Viação Tijuca,NA,1
-22.9615238579932,-43.3970488642002,2,Auto Viação Tijuca,NA,1
-22.9615104633677,-43.3968211555679,2,Auto Viação Tijuca,NA,1
-22.9611900161491,-43.3951830902896,2,Auto Viação Tijuca,NA,1
-22.9504485,-43.3486456,3,Transportes Futuro Ltda.,G1,1
-22.9510056,-43.348937,3,Transportes Futuro Ltda.,G1,1
-22.9514053,-43.3492475,3,Transportes Futuro Ltda.,G1,1
-22.9516328,-43.3494819,3,Transportes Futuro Ltda.,G1,1
-22.9518778,-43.3501978,3,Transportes Futuro Ltda.,G1,1
-22.9519533981236,-43.3505025408316,3,Transportes Futuro Ltda.,G1,1
-22.9521409228796,-43.3508708930309,3,Transportes Futuro Ltda.,G1,1
-22.9521409228796,-43.3508708930309,3,Transportes Futuro Ltda.,G1,1
-22.9524757885153,-43.3510316285361,3,Transportes Futuro Ltda.,G1,1
-22.9528307460892,-43.3512057586667,3,Transportes Futuro Ltda.,G1,1
-22.9531857036631,-43.3513129156701,3,Transportes Futuro Ltda.,G1,1
-22.9531857036631,-43.3513129156701,3,Transportes Futuro Ltda.,G1,1
-22.9535272666116,-43.3509780500344,3,Transportes Futuro Ltda.,G1,1
-22.9536712588349,-43.3507235521512,3,Transportes Futuro Ltda.,G1,1
-22.9538577383986,-43.3504502139667,3,Transportes Futuro Ltda.,G1,1
-22.953919695291,-43.3503092086254,3,Transportes Futuro Ltda.,G1,1
-22.9539676149226,-43.3501710238522,3,Transportes Futuro Ltda.,G1,1
-22.9539676149226,-43.3501710238522,3,Transportes Futuro Ltda.,G1,1
-22.9537129860821,-43.3497440855624,3,Transportes Futuro Ltda.,G1,1
-22.9535522268257,-43.3492708965663,3,Transportes Futuro Ltda.,G1,1
-22.9534011746184,-43.3491095218819,3,Transportes Futuro Ltda.,G1,1
-22.953072952025,-43.3482999061516,3,Transportes Futuro Ltda.,G1,1
-22.9528322554566,-43.348097502219,3,Transportes Futuro Ltda.,G1,1
-22.9525993725492,-43.3479249364897,3,Transportes Futuro Ltda.,G1,1
-22.9521934480817,-43.3477198378114,3,Transportes Futuro Ltda.,G1,1
-22.9516658433963,-43.3475751179671,3,Transportes Futuro Ltda.,G1,1
-22.9516658433963,-43.3475751179671,3,Transportes Futuro Ltda.,G1,1
-22.9511354393784,-43.3476281583689,3,Transportes Futuro Ltda.,G1,1
-22.950797306817,-43.3476745687205,3,Transportes Futuro Ltda.,G1,1
-22.950618295461,-43.3476480485196,3,Transportes Futuro Ltda.,G1,1
-22.9500215909409,-43.3474159967617,3,Transportes Futuro Ltda.,G1,1
-22.9500215909409,-43.3474159967617,3,Transportes Futuro Ltda.,G1,1
-22.949967027268,-43.3474703645337,3,Transportes Futuro Ltda.,G1,1
-22.9498579,-43.3475791,3,Transportes Futuro Ltda.,G1,1
-22.9497071666667,-43.3481190333333,3,Transportes Futuro Ltda.,G1,1
-22.9496318,-43.348389,3,Transportes Futuro Ltda.,G1,1
-22.9504485,-43.3486456,3,Transportes Futuro Ltda.,G1,1
-22.920024146744,-43.2558916848996,4,Transportes Vila Isabel S/A,NA,1
-22.9199908498029,-43.255899775745,4,Transportes Vila Isabel S/A,NA,1
-22.9200318776271,-43.2562936428571,4,Transportes Vila Isabel S/A,NA,1
-22.9196843,-43.2564024,4,Transportes Vila Isabel S/A,NA,1
-22.91978,-43.2568845,4,Transportes Vila Isabel S/A,NA,1
-22.9205941,-43.2565803,4,Transportes Vila Isabel S/A,NA,1
-22.9207013,-43.2569887,4,Transportes Vila Isabel S/A,NA,1
-22.9207013,-43.2569887,4,Transportes Vila Isabel S/A,NA,1
-22.9208723,-43.2569531,4,Transportes Vila Isabel S/A,NA,1
-22.9208442,-43.2567544,4,Transportes Vila Isabel S/A,NA,1
-22.9213914,-43.2566071,4,Transportes Vila Isabel S/A,NA,1
-22.9211982958881,-43.2557002778004,4,Transportes Vila Isabel S/A,NA,1
-22.920024146744,-43.2558916848996,4,Transportes Vila Isabel S/A,NA,1
-22.9208645325726,-43.6447876316777,5,NA,NA,0
-22.9205564,-43.644117,5,NA,NA,0
-22.92052665,-43.6441124,5,NA,NA,0
-22.9204969,-43.6441078,5,NA,NA,0
-22.9204969,-43.6441078,5,NA,NA,0
-22.920490250003,-43.6441091461942,5,NA,NA,0
-22.9204312,-43.6441211,5,NA,NA,0
-22.9203954,-43.6439414,5,NA,NA,0
-22.9203337,-43.6436316,5,NA,NA,0
-22.9201010335281,-43.6431371337473,5,NA,NA,0
-22.9199847,-43.6428899,5,NA,NA,0
-22.9199847,-43.6428899,5,NA,NA,0
-22.9193098,-43.6430449,5,NA,NA,0
-22.9186349,-43.6431999,5,NA,NA,0
-22.9193236,-43.6465597,5,NA,NA,0
-22.9214808,-43.6461289,5,NA,NA,0
-22.9208645325726,-43.6447876316777,5,NA,NA,0
-22.9160990837209,-43.6088655701003,6,Expresso Pegaso Ltda.,G1,1
-22.9184534399236,-43.6088379841837,6,Expresso Pegaso Ltda.,G1,1
-22.919712534714,-43.6088848653727,6,Expresso Pegaso Ltda.,G1,1
-22.919712534714,-43.6088848653727,6,Expresso Pegaso Ltda.,G1,1
-22.919928051725,-43.608940041771604,6,Expresso Pegaso Ltda.,G1,1
-22.9201388206059,-43.6089189648835,6,Expresso Pegaso Ltda.,G1,1
-22.9215074132062,-43.6089077238765,6,Expresso Pegaso Ltda.,G1,1
-22.921355659612,-43.6065808354307,6,Expresso Pegaso Ltda.,G1,1
-22.9154906642179,-43.6066286097104,6,Expresso Pegaso Ltda.,G1,1
-22.915843350812,-43.6075110287587,6,Expresso Pegaso Ltda.,G1,1
-22.9159951044063,-43.6079662895416,6,Expresso Pegaso Ltda.,G1,1
-22.9161032990985,-43.6084356015832,6,Expresso Pegaso Ltda.,G1,1
-22.9160990837209,-43.6088655701003,6,Expresso Pegaso Ltda.,G1,1
-22.9297912358191,-43.253499470648,7,Auto Viacao Tijuca S/A,G1,1
-22.9297040148657,-43.2534329251387,7,Auto Viacao Tijuca S/A,G1,1
-22.9297565428854,-43.2533456299563,7,Auto Viacao Tijuca S/A,G1,1
-22.9298398211735,-43.2534042393455,7,Auto Viacao Tijuca S/A,G1,1
-22.9303832119131,-43.2527222657326,7,Auto Viacao Tijuca S/A,G1,1
-22.9300914584958,-43.2525034506697,7,Auto Viacao Tijuca S/A,G1,1
-22.9296465345345,-43.2532705190292,7,Auto Viacao Tijuca S/A,G1,1
-22.9297542824325,-43.2533444457648,7,Auto Viacao Tijuca S/A,G1,1
-22.9297001680923,-43.2534305481072,7,Auto Viacao Tijuca S/A,G1,1
-22.9293236,-43.2531434,7,Auto Viacao Tijuca S/A,G1,1
-22.9293236,-43.2531434,7,Auto Viacao Tijuca S/A,G1,1
-22.9290350679975,-43.2529593153842,7,Auto Viacao Tijuca S/A,G1,1
-22.928767627365,-43.2534309834087,7,Auto Viacao Tijuca S/A,G1,1
-22.928935,-43.2535183,7,Auto Viacao Tijuca S/A,G1,1
-22.9288104,-43.2537834,7,Auto Viacao Tijuca S/A,G1,1
-22.928774100021,-43.2537582500146,7,Auto Viacao Tijuca S/A,G1,1
-22.9287378,-43.2537331,7,Auto Viacao Tijuca S/A,G1,1
-22.9287378,-43.2537331,7,Auto Viacao Tijuca S/A,G1,1
-22.9285121,-43.254201,7,Auto Viacao Tijuca S/A,G1,1
-22.9287044,-43.254324,7,Auto Viacao Tijuca S/A,G1,1
-22.9286667,-43.254429,7,Auto Viacao Tijuca S/A,G1,1
-22.9287819,-43.2544898,7,Auto Viacao Tijuca S/A,G1,1
-22.9286801,-43.2546868,7,Auto Viacao Tijuca S/A,G1,1
-22.928668299999998,-43.2547097,7,Auto Viacao Tijuca S/A,G1,1
-22.9290132,-43.2549243,7,Auto Viacao Tijuca S/A,G1,1
-22.9290132,-43.2549243,7,Auto Viacao Tijuca S/A,G1,1
-22.9292191,-43.2550696,7,Auto Viacao Tijuca S/A,G1,1
-22.9295537971455,-43.2552690724903,7,Auto Viacao Tijuca S/A,G1,1
-22.9295537971455,-43.2552690724903,7,Auto Viacao Tijuca S/A,G1,1
-22.9297278359639,-43.2549259673913,7,Auto Viacao Tijuca S/A,G1,1
-22.9298223141795,-43.2549508300796,7,Auto Viacao Tijuca S/A,G1,1
-22.9300460783746,-43.2546624228949,7,Auto Viacao Tijuca S/A,G1,1
-22.9301223239521,-43.2547519285729,7,Auto Viacao Tijuca S/A,G1,1
-22.9301604467409,-43.2547966814119,7,Auto Viacao Tijuca S/A,G1,1
-22.9303145954086,-43.2548464067886,7,Auto Viacao Tijuca S/A,G1,1
-22.9305681948296,-43.2549060772406,7,Auto Viacao Tijuca S/A,G1,1
-22.9305681948297,-43.2549060772406,7,Auto Viacao Tijuca S/A,G1,1
-22.9307372611103,-43.2547121482716,7,Auto Viacao Tijuca S/A,G1,1
-22.930906327391,-43.2544137960115,7,Auto Viacao Tijuca S/A,G1,1
-22.9298750747114,-43.2535513316934,7,Auto Viacao Tijuca S/A,G1,1
-22.9297912358191,-43.253499470648,7,Auto Viacao Tijuca S/A,G1,1
-22.9101410198041,-43.2709075286381,8,Auto Viacao Alpha S/A,NA,1
-22.9105752621951,-43.2708855018501,8,Auto Viacao Alpha S/A,NA,1
-22.9107074229228,-43.2708760617981,8,Auto Viacao Alpha S/A,NA,1
-22.9108269969145,-43.2708729151141,8,Auto Viacao Alpha S/A,NA,1
-22.9110032112181,-43.2708666217462,8,Auto Viacao Alpha S/A,NA,1
-22.9110346780813,-43.2708272881671,8,Auto Viacao Alpha S/A,NA,1
-22.9110661448979,-43.2707879546463,8,Auto Viacao Alpha S/A,NA,1
-22.910739626788,-43.269129813264,8,Auto Viacao Alpha S/A,NA,1
-22.9106886,-43.2691191,8,Auto Viacao Alpha S/A,NA,1
-22.91024,-43.2695147,8,Auto Viacao Alpha S/A,NA,1
-22.910319,-43.2700794,8,Auto Viacao Alpha S/A,NA,1
-22.9103662,-43.2705629,8,Auto Viacao Alpha S/A,NA,1
-22.9101676665857,-43.2705708333366,8,Auto Viacao Alpha S/A,NA,1
-22.9100684,-43.2705748,8,Auto Viacao Alpha S/A,NA,1
-22.9101410198041,-43.2709075286381,8,Auto Viacao Alpha S/A,NA,1
-22.9101410198041,-43.2709075286381,8,Auto Viacao Alpha S/A,NA,1
-22.905703,-43.2612069,9,Transporte Estrela Azul S/A,G2,1
-22.9057009,-43.261089,9,Transporte Estrela Azul S/A,G2,1
-22.9057639,-43.2610984,9,Transporte Estrela Azul S/A,G2,1
-22.9058603,-43.2610475,9,Transporte Estrela Azul S/A,G2,1
-22.905922,-43.2610703,9,Transporte Estrela Azul S/A,G2,1
-22.9059517,-43.261144,9,Transporte Estrela Azul S/A,G2,1
-22.9059576399999,-43.2612011199994,9,Transporte Estrela Azul S/A,G2,1
-22.9059616,-43.2612392,9,Transporte Estrela Azul S/A,G2,1
-22.905948,-43.2614243,9,Transporte Estrela Azul S/A,G2,1
-22.9058899,-43.2617086,9,Transporte Estrela Azul S/A,G2,1
-22.9060283,-43.2618065,9,Transporte Estrela Azul S/A,G2,1
-22.9062988,-43.2617797,9,Transporte Estrela Azul S/A,G2,1
-22.9065434,-43.261655,9,Transporte Estrela Azul S/A,G2,1
-22.9065953,-43.2611427,9,Transporte Estrela Azul S/A,G2,1
-22.9066553017641,-43.2610803036387,9,Transporte Estrela Azul S/A,G2,1
-22.9067707,-43.2609603,9,Transporte Estrela Azul S/A,G2,1
-22.9067818,-43.2606089,9,Transporte Estrela Azul S/A,G2,1
-22.9067262,-43.2603501,9,Transporte Estrela Azul S/A,G2,1
-22.9065945,-43.2601888,9,Transporte Estrela Azul S/A,G2,1
-22.90656155,-43.26016215,9,Transporte Estrela Azul S/A,G2,1
-22.9065286,-43.2601355,9,Transporte Estrela Azul S/A,G2,1
-22.9064433,-43.2601221,9,Transporte Estrela Azul S/A,G2,1
-22.9064433,-43.2601221,9,Transporte Estrela Azul S/A,G2,1
-22.9063667,-43.2601663,9,Transporte Estrela Azul S/A,G2,1
-22.9062747002514,-43.2602514997672,9,Transporte Estrela Azul S/A,G2,1
-22.9061827,-43.2603367,9,Transporte Estrela Azul S/A,G2,1
-22.906114,-43.26037515,9,Transporte Estrela Azul S/A,G2,1
-22.9060453,-43.2604136,9,Transporte Estrela Azul S/A,G2,1
-22.9060022,-43.2604053,9,Transporte Estrela Azul S/A,G2,1
-22.9059591,-43.260397,9,Transporte Estrela Azul S/A,G2,1
-22.9058677,-43.2603313,9,Transporte Estrela Azul S/A,G2,1
-22.905801,-43.2602535,9,Transporte Estrela Azul S/A,G2,1
-22.9057491,-43.2602535,9,Transporte Estrela Azul S/A,G2,1
-22.9057491,-43.2602535,9,Transporte Estrela Azul S/A,G2,1
-22.9056799000758,-43.260283033301,9,Transporte Estrela Azul S/A,G2,1
-22.9056453,-43.2602978,9,Transporte Estrela Azul S/A,G2,1
-22.9054543,-43.2602784,9,Transporte Estrela Azul S/A,G2,1
-22.9054543,-43.2602784,9,Transporte Estrela Azul S/A,G2,1
-22.9054543,-43.2602784,9,Transporte Estrela Azul S/A,G2,1
-22.9054106,-43.2602803,9,Transporte Estrela Azul S/A,G2,1
-22.9053982,-43.26033,9,Transporte Estrela Azul S/A,G2,1
-22.9053822,-43.2603702,9,Transporte Estrela Azul S/A,G2,1
